operation,language,kernel_name,duration_us,timestamp,grid_size,block_size,registers_per_thread,shared_mem_bytes,static_shared_mem_bytes,dynamic_shared_mem_bytes,occupancy,memory_throughput_gbps,compute_throughput_pct,l1_hit_rate,l1_bytes_total,l1_utilization,l2_hit_rate,l2_bytes_total,l2_bytes_miss,l2_utilization,dram_read_bytes,dram_write_bytes,dram_utilization,global_load_efficiency,global_store_efficiency,global_load_transactions,global_store_transactions,shared_utilization,shared_bank_conflicts
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.658,2026-09-10T01:15:58.567335,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.236,2026-09-10T01:15:58.567344,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.626,2026-09-10T01:15:58.567352,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.205,2026-09-10T01:15:58.567361,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.658,2026-09-10T01:15:58.567370,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.204,2026-09-10T01:15:58.567378,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.754,2026-09-10T01:15:58.567387,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.237,2026-09-10T01:15:58.567396,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.69,2026-09-10T01:15:58.567404,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.205,2026-09-10T01:15:58.567413,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.626,2026-09-10T01:15:58.567421,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.173,2026-09-10T01:15:58.567429,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.594,2026-09-10T01:15:58.567438,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.204,2026-09-10T01:15:58.567447,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567455,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.173,2026-09-10T01:15:58.567464,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.657,2026-09-10T01:15:58.567472,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.205,2026-09-10T01:15:58.567481,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567489,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.236,2026-09-10T01:15:58.567497,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567506,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.237,2026-09-10T01:15:58.567514,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.754,2026-09-10T01:15:58.567523,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.173,2026-09-10T01:15:58.567531,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567539,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.205,2026-09-10T01:15:58.567548,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.593,2026-09-10T01:15:58.567556,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.173,2026-09-10T01:15:58.567565,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.722,2026-09-10T01:15:58.567573,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.172,2026-09-10T01:15:58.567582,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.465,2026-09-10T01:15:58.567590,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.205,2026-09-10T01:15:58.567599,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",15.862,2026-09-10T01:15:58.567607,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",16.216,2026-09-10T01:15:58.567616,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.658,2026-09-10T01:15:58.567624,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.237,2026-09-10T01:15:58.567633,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567642,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8.14,2026-09-10T01:15:58.567650,"12288,1,1","128,1,1",16,0,0,0,,,,,,,,,,,,,,,,,,,
gelu,python,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",7.561,2026-09-10T01:15:58.567661,"3072,1,1","128,1,1",37,0,0,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,23.922,2026-09-10T01:15:59.849980,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.849997,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.752,2026-09-10T01:15:59.850007,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.72,2026-09-10T01:15:59.850017,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.752,2026-09-10T01:15:59.850026,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.689,2026-09-10T01:15:59.850034,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.784,2026-09-10T01:15:59.850043,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.752,2026-09-10T01:15:59.850052,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.785,2026-09-10T01:15:59.850060,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.752,2026-09-10T01:15:59.850069,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.721,2026-09-10T01:15:59.850078,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.624,2026-09-10T01:15:59.850087,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.656,2026-09-10T01:15:59.850095,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.72,2026-09-10T01:15:59.850104,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.656,2026-09-10T01:15:59.850113,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.753,2026-09-10T01:15:59.850121,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.689,2026-09-10T01:15:59.850130,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.624,2026-09-10T01:15:59.850139,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.850147,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.753,2026-09-10T01:15:59.850156,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.623,2026-09-10T01:15:59.850164,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.656,2026-09-10T01:15:59.850173,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.624,2026-09-10T01:15:59.850182,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.72,2026-09-10T01:15:59.850191,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.850199,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.688,2026-09-10T01:15:59.850208,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.721,2026-09-10T01:15:59.850216,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.624,2026-09-10T01:15:59.850225,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.945,2026-09-10T01:15:59.850234,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.785,2026-09-10T01:15:59.850242,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.72,2026-09-10T01:15:59.850251,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.623,2026-09-10T01:15:59.850259,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.464,2026-09-10T01:15:59.850268,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.463,2026-09-10T01:15:59.850277,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.56,2026-09-10T01:15:59.850285,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.656,2026-09-10T01:15:59.850294,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850303,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850311,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.559,2026-09-10T01:15:59.850320,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.528,2026-09-10T01:15:59.850329,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.850338,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.495,2026-09-10T01:15:59.850347,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.688,2026-09-10T01:15:59.850355,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.464,2026-09-10T01:15:59.850364,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.495,2026-09-10T01:15:59.850372,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.496,2026-09-10T01:15:59.850381,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.72,2026-09-10T01:15:59.850389,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.463,2026-09-10T01:15:59.850398,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.559,2026-09-10T01:15:59.850407,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.850416,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.624,2026-09-10T01:15:59.850424,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.56,2026-09-10T01:15:59.850433,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.495,2026-09-10T01:15:59.850441,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.592,2026-09-10T01:15:59.850450,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.528,2026-09-10T01:15:59.850459,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.496,2026-09-10T01:15:59.850468,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.528,2026-09-10T01:15:59.850476,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850485,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.496,2026-09-10T01:15:59.850494,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.591,2026-09-10T01:15:59.850502,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850511,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850519,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.463,2026-09-10T01:15:59.850528,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.591,2026-09-10T01:15:59.850536,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.496,2026-09-10T01:15:59.850545,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850554,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.559,2026-09-10T01:15:59.850562,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.463,2026-09-10T01:15:59.850571,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.495,2026-09-10T01:15:59.850580,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.56,2026-09-10T01:15:59.850588,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.591,2026-09-10T01:15:59.850597,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.496,2026-09-10T01:15:59.850605,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.528,2026-09-10T01:15:59.850614,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.656,2026-09-10T01:15:59.850622,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.464,2026-09-10T01:15:59.850631,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.431,2026-09-10T01:15:59.850640,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.591,2026-09-10T01:15:59.850648,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.56,2026-09-10T01:15:59.850657,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.495,2026-09-10T01:15:59.850666,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
layernorm,rust,layer_norm,18.527,2026-09-10T01:15:59.850674,"4096,1,1","256,1,1",27,1024,1024,0,,,,,,,,,,,,,,,,,,,
